IS_ABOUT_ID,Paper_ID,Keyword_ID
504955,10744,41182
504956,10744,37863
504957,10745,37767
504958,10745,38965
504959,10745,39929
504960,10746,38352
504961,10746,39204
504962,10746,37770
504963,10747,39337
504964,10747,38845
504965,10747,37785
504966,10748,38778
504967,10748,38931
504968,10748,39023
504969,10749,38420
504970,10749,36963
504971,10749,38134
504972,10750,40895
504973,10750,41183
504974,10750,38429
504975,10751,37954
504976,10751,39317
504977,10751,37816
504978,10752,41184
504979,10752,38083
504980,10752,36734
504981,10753,41069
504982,10753,38624
504983,10753,38626
504984,10754,36683
504985,10754,37603
504986,10754,41185
504987,10755,40314
504988,10755,37834
504989,10755,41186
504990,10756,38148
504991,10756,37684
504992,10756,37804
504993,10757,36591
504994,10757,38174
504995,10757,37841
504996,10758,38807
504997,10758,39720
504998,10758,40554
504999,10759,36611
505000,10759,37828
505001,10759,39137
505002,10760,38486
505003,10760,39280
505004,10760,37828
505005,10761,37703
505006,10761,41187
505007,10761,38590
505008,10762,37847
505009,10762,39364
505010,10762,38316
505011,10763,41188
505012,10763,37751
505013,10763,38043
505014,10764,37767
505015,10764,38032
505016,10764,41189
505017,10765,41190
505018,10765,37767
505019,10765,37990
505020,10766,38159
505021,10766,37848
505022,10766,39901
505023,10767,37914
505024,10767,41191
505025,10767,41192
505026,10768,36662
505027,10768,37804
505028,10768,36915
505029,10769,38574
505030,10769,37641
505031,10769,36915
505032,10770,39879
505033,10770,37841
505034,10770,40367
505035,10771,38315
505036,10771,39134
505037,10771,41045
505038,10772,41193
505039,10772,37762
505040,10772,37955
505041,10773,41194
505042,10773,37661
505043,10773,36730
505044,10774,38015
505045,10774,38197
505046,10774,41195
505047,10775,39253
505048,10775,37767
505049,10775,40307
505050,10776,41196
505051,10776,40176
505052,10776,40583
505053,10777,38120
505054,10777,38066
505055,10777,37839
505056,10778,37925
505057,10778,37990
505058,10778,38159
505059,10779,36641
505060,10779,37350
505061,10779,41197
505062,10780,38282
505063,10780,38310
505064,10780,39028
505065,10781,39674
505066,10781,36978
505067,10781,41198
505068,10782,38457
505069,10782,41199
505070,10782,40347
505071,10783,37804
505072,10783,37806
505073,10783,41200
505074,10784,37746
505075,10784,40820
505076,10784,37857
505077,10785,41201
505078,10785,36915
505079,10785,36979
505080,10786,37909
505081,10786,39373
505082,10786,37730
505083,10787,36734
505084,10787,38458
505085,10787,38552
505086,10788,41202
505087,10788,39580
505088,10788,38172
505089,10789,37810
505090,10789,41203
505091,10789,40190
505092,10790,40895
505093,10790,41204
505094,10790,38648
505095,10791,40020
505096,10791,37836
505097,10791,40628
505098,10792,36591
505099,10792,37786
505100,10792,40203
505101,10793,41205
505102,10793,38326
505103,10793,39246
505104,10794,39142
505105,10794,37741
505106,10794,37942
505107,10795,37741
505108,10795,37936
505109,10795,41206
505110,10796,38253
505111,10796,39554
505112,10796,38340
505113,10797,39462
505114,10797,37785
505115,10797,37809
505116,10798,38485
505117,10798,41207
505118,10798,38310
505119,10799,40075
505120,10799,37802
505121,10799,40478
505122,10800,41208
505123,10800,38450
505124,10800,39943
505125,10801,38516
505126,10801,36655
505127,10801,36692
505128,10802,38291
505129,10802,36734
505130,10802,38384
505131,10803,38282
505132,10803,37850
505133,10803,41209
505134,10804,41210
505135,10804,39134
505136,10804,40573
505137,10805,41211
505138,10805,37111
505139,10805,41212
505140,10806,37868
505141,10806,37747
505142,10806,37850
505143,10807,36648
505144,10807,38695
505145,10807,41213
505146,10808,39047
505147,10808,38804
505148,10808,38845
505149,10809,41214
505150,10809,39192
505151,10809,37955
505152,10810,41215
505153,10810,38264
505154,10810,36983
505155,10811,41216
505156,10811,37802
505157,10811,37828
505158,10812,37810
505159,10812,38255
505160,10812,39545
505161,10813,37851
505162,10813,38129
505163,10813,41217
505164,10814,38747
505165,10814,36662
505166,10814,39095
505167,10815,37767
505168,10815,39181
505169,10815,36878
505170,10816,37810
505171,10816,38938
505172,10816,38506
505173,10817,41218
505174,10817,41219
505175,10817,41220
505176,10818,38326
505177,10818,38063
505178,10818,38814
505179,10819,39288
505180,10819,37767
505181,10819,37807
505182,10820,37220
505183,10820,37956
505184,10820,36601
505185,10821,37800
505186,10821,37350
505187,10821,41221
505188,10822,37925
505189,10822,37901
505190,10822,37810
505191,10823,37841
505192,10823,40292
505193,10823,38845
505194,10824,37844
505195,10824,37886
505196,10824,40851
505197,10825,36660
505198,10825,39804
505199,10825,36611
505200,10826,37904
505201,10826,37990
505202,10826,39242
505203,10827,37810
505204,10827,38195
505205,10827,36641
505206,10828,39436
505207,10828,39142
505208,10828,38364
505209,10829,37804
505210,10829,41222
505211,10829,41223
505212,10830,38108
505213,10830,38238
505214,10830,36649
505215,10831,37685
505216,10831,37715
505217,10831,38870
505218,10832,38023
505219,10832,37767
505220,10832,38292
505221,10833,38440
505222,10833,38244
505223,10833,41224
505224,10834,37610
505225,10834,37886
505226,10834,37744
505227,10835,37767
505228,10835,41225
505229,10835,37129
505230,10836,37973
505231,10836,37767
505232,10836,37741
505233,10837,37502
505234,10837,36611
505235,10837,37886
505236,10838,38611
505237,10838,37897
505238,10838,37810
505239,10839,39071
505240,10839,38411
505241,10839,39615
505242,10840,37799
505243,10840,41226
505244,10840,40566
505245,10841,41227
505246,10841,37895
505247,10841,36915
505248,10842,38506
505249,10842,38458
505250,10842,37816
505251,10843,39460
505252,10843,41228
505253,10843,40176
505254,10844,37715
505255,10844,37781
505256,10844,37604
505257,10845,41229
505258,10845,38601
505259,10845,37682
505260,10846,41230
505261,10846,39749
505262,10846,37472
505263,10847,37756
505264,10847,36649
505265,10847,37610
505266,10848,39147
505267,10848,38377
505268,10848,36730
505269,10849,41231
505270,10849,37756
505271,10849,36667
505272,10850,37857
505273,10850,38363
505274,10850,38696
505275,10851,36591
505276,10851,38866
505277,10851,38803
505278,10852,38712
505279,10852,39338
505280,10852,40630
505281,10853,38812
505282,10853,36644
505283,10853,36700
505284,10854,41232
505285,10854,37893
505286,10854,37987
505287,10855,37800
505288,10855,37121
505289,10855,39570
505290,10856,41233
505291,10856,37676
505292,10856,38060
505293,10857,41234
505294,10857,36611
505295,10857,40186
505296,10858,37909
505297,10858,37875
505298,10858,38203
505299,10859,39213
505300,10859,41235
505301,10859,38583
505302,10860,38174
505303,10860,39391
505304,10860,41236
505305,10861,41237
505306,10861,38405
505307,10861,38151
505308,10862,37438
505309,10862,37741
505310,10862,37802
505311,10863,36683
505312,10864,38342
505313,10864,39260
505314,10864,41238
505315,10865,37921
505316,10865,38263
505317,10865,38167
505318,10866,38868
505319,10866,38066
505320,10866,36995
505321,10867,38243
505322,10867,37886
505323,10867,37850
505324,10868,38030
505325,10868,41239
505326,10868,41240
505327,10869,40449
505328,10869,38965
505329,10869,38776
505330,10870,37786
505331,10870,37816
505332,10870,37839
505333,10871,41241
505334,10871,39485
505335,10871,39169
505336,10872,38099
505337,10872,40647
505338,10872,39380
505339,10873,38255
505340,10873,39080
505341,10873,37079
505342,10874,41242
505343,10874,37894
505344,10874,38963
505345,10875,37955
505346,10875,37762
505347,10875,38148
505348,10876,41243
505349,10876,39427
505350,10876,41244
505351,10877,38557
505352,10877,36730
505353,10877,38037
505354,10878,36953
505355,10878,37816
505356,10878,41245
505357,10879,38029
505358,10879,37730
505359,10879,37350
505360,10880,40020
505361,10880,39180
505362,10880,37843
505363,10881,37804
505364,10881,37767
505365,10881,38691
505366,10882,37322
505367,10882,38122
505368,10882,36678
505369,10883,41246
505370,10883,39897
505371,10883,37875
505372,10884,38309
505373,10884,39065
505374,10884,41247
505375,10885,41248
505376,10885,36841
505377,10885,37816
505378,10886,39501
505379,10886,38085
505380,10886,37850
505381,10887,37956
505382,10887,38284
505383,10887,41249
505384,10888,36692
505385,10888,38499
505386,10888,38316
505387,10889,39608
505388,10889,36692
505389,10889,37369
505390,10890,39501
505391,10890,37802
505392,10890,38319
505393,10891,41250
505394,10891,36878
505395,10891,39559
505396,10892,39808
505397,10892,41251
505398,10892,41252
505399,10893,38908
505400,10893,37834
505401,10893,38037
505402,10894,36591
505403,10894,37741
505404,10894,38473
505405,10895,41253
505406,10895,41254
505407,10895,41255
505408,10896,37990
505409,10896,41256
505410,10896,40838
505411,10897,39817
505412,10897,40803
505413,10897,37715
505414,10898,40234
505415,10898,37804
505416,10898,40378
505417,10899,38023
505418,10899,41257
505419,10899,38091
505420,10900,36667
505421,10900,38641
505422,10900,37886
505423,10901,38135
505424,10901,39706
505425,10901,37788
505426,10902,38122
505427,10902,37756
505428,10902,37767
505429,10903,38037
505430,10903,37803
505431,10903,38351
505432,10904,38813
505433,10904,37813
505434,10904,38306
505435,10905,38309
505436,10905,40195
505437,10905,41258
505438,10906,41259
505439,10906,41260
505440,10906,38440
505441,10907,38002
505442,10907,36730
505443,10907,38156
505444,10908,36655
505445,10908,37990
505446,10908,41261
505447,10909,41262
505448,10909,41263
505449,10909,37751
505450,10910,39712
505451,10910,41264
505452,10910,39090
505453,10911,38089
505454,10911,38825
505455,10911,39861
505456,10912,38159
505457,10912,36649
505458,10912,37850
505459,10913,38959
505460,10913,39631
505461,10913,37850
505462,10914,39438
505463,10914,37762
505464,10914,37767
505465,10915,41265
505466,10915,37751
505467,10915,37813
505468,10916,37990
505469,10916,37976
505470,10916,38107
505471,10917,38253
505472,10917,40583
505473,10917,41070
505474,10918,37610
505475,10918,38557
505476,10918,36600
505477,10919,40019
505478,10919,39055
505479,10919,40064
505480,10920,37746
505481,10920,37815
505482,10920,40311
505483,10921,36995
505484,10921,41266
505485,10921,39568
505486,10922,41267
505487,10922,37806
505488,10922,38096
505489,10923,38942
505490,10923,39935
505491,10923,37768
505492,10924,37800
505493,10924,38057
505494,10924,36667
505495,10925,37786
505496,10925,41268
505497,10925,41269
505498,10926,38618
505499,10926,40628
505500,10926,41270
505501,10927,38403
505502,10927,37767
505503,10927,37814
505504,10928,36734
505505,10928,41271
505506,10928,38654
505507,10929,39090
505508,10929,40460
505509,10929,37990
505510,10930,38750
505511,10930,41272
505512,10930,37852
505513,10931,38648
505514,10931,39407
505515,10931,41273
505516,10932,36790
505517,10932,41274
505518,10932,37767
505519,10933,36734
505520,10933,38263
505521,10933,37946
505522,10934,37909
505523,10934,41275
505524,10934,37816
505525,10935,37767
505526,10935,36692
505527,10935,38903
505528,10936,37767
505529,10936,41276
505530,10936,37915
505531,10937,37802
505532,10937,38764
505533,10937,38591
505534,10938,41277
505535,10938,41278
505536,10938,39342
505537,10939,38174
505538,10939,41279
505539,10939,40200
505540,10940,40092
505541,10940,39022
505542,10940,37955
505543,10941,39071
505544,10941,36917
505545,10941,38117
505546,10942,38243
505547,10942,38399
505548,10942,38298
505549,10943,37955
505550,10943,37990
505551,10943,36730
505552,10944,37453
505553,10944,41280
505554,10944,39929
505555,10945,41281
505556,10945,36708
505557,10945,41282
505558,10946,38326
505559,10946,41283
505560,10946,40745
505561,10947,40744
505562,10947,38099
505563,10947,38373
505564,10948,40683
505565,10948,41284
505566,10948,41285
505567,10949,41286
505568,10949,41287
505569,10949,39486
505570,10950,38485
505571,10950,37756
505572,10950,37947
505573,10951,37990
505574,10951,36611
505575,10951,41288
505576,10952,40895
505577,10952,38429
505578,10952,41183
505579,10953,36591
505580,10953,41289
505581,10953,40434
505582,10954,37756
505583,10954,37947
505584,10954,37380
505585,10955,37990
505586,10955,37792
505587,10955,38405
505588,10956,38194
505589,10956,39080
505590,10956,37876
505591,10957,39795
505592,10957,38288
505593,10957,37848
505594,10958,37834
505595,10958,38386
505596,10958,41290
505597,10959,41291
505598,10959,41292
505599,10959,36927
505600,10960,37850
505601,10960,38773
505602,10960,37184
505603,10961,38580
505604,10961,38070
505605,10961,40901
505606,10962,36591
505607,10962,37800
505608,10962,41293
505609,10963,38145
505610,10963,36953
505611,10963,37886
505612,10964,38611
505613,10964,38287
505614,10964,36691
505615,10965,37751
505616,10965,41294
505617,10965,38001
505618,10966,40827
505619,10966,40172
505620,10966,38506
505621,10967,38391
505622,10967,41090
505623,10967,37857
505624,10968,37832
505625,10968,37810
505626,10968,41295
505627,10969,38403
505628,10969,41296
505629,10969,41297
505630,10970,37603
505631,10970,39093
505632,10970,41298
505633,10971,41299
505634,10971,39283
505635,10971,37828
505636,10972,38194
505637,10972,41031
505638,10972,38506
505639,10973,37925
505640,10973,37841
505641,10973,41300
505642,10974,41301
505643,10974,38411
505644,10974,36867
505645,10975,37786
505646,10975,40573
505647,10975,37839
505648,10976,38402
505649,10976,38391
505650,10976,37804
505651,10977,37767
505652,10977,40737
505653,10977,41302
505654,10978,39317
505655,10978,41303
505656,10978,41304
505657,10979,36691
505658,10979,38557
505659,10979,41305
505660,10980,41306
505661,10980,40595
505662,10980,38366
505663,10981,37786
505664,10981,41307
505665,10981,40586
505666,10982,36691
505667,10982,41308
505668,10982,41309
505669,10983,38182
505670,10983,41310
505671,10983,39486
505672,10984,37767
505673,10984,38583
505674,10984,37852
505675,10985,41311
505676,10985,37806
505677,10985,36591
505678,10986,39795
505679,10986,39057
505680,10986,38377
505681,10987,41312
505682,10987,41313
505683,10987,38620
505684,10988,37767
505685,10988,39220
505686,10988,41271
505687,10989,41314
505688,10989,37603
505689,10989,41315
505690,10990,37810
505691,10990,39129
505692,10990,41316
505693,10991,39488
505694,10991,37933
505695,10991,38653
505696,10992,36591
505697,10992,40424
505698,10992,38093
505699,10993,38182
505700,10993,39629
505701,10993,41317
505702,10994,37806
505703,10994,37800
505704,10994,41318
505705,10995,40001
505706,10995,39436
505707,10995,36953
505708,10996,38182
505709,10996,41319
505710,10996,36992
505711,10997,38516
505712,10997,37868
505713,10997,36953
505714,10998,41320
505715,10998,40194
505716,10998,37168
505717,10999,37350
505718,10999,39062
505719,10999,36620
505720,11000,37946
505721,11000,39647
505722,11000,38415
505723,11001,39976
505724,11001,37024
505725,11001,38506
505726,11002,38243
505727,11002,39132
505728,11002,37804
505729,11003,39142
505730,11003,41321
505731,11003,39811
505732,11004,37810
505733,11004,36734
505734,11004,39080
505735,11005,37990
505736,11005,38306
505737,11005,38557
505738,11006,38402
505739,11006,41322
505740,11006,37764
505741,11007,38219
505742,11007,38220
505743,11008,38756
505744,11008,38382
505745,11008,38380
505746,11009,41323
505747,11009,36838
505748,11009,37604
505749,11010,41324
505750,11010,38267
505751,11010,41325
505752,11011,39951
505753,11011,37369
505754,11011,38173
505755,11012,37857
505756,11012,36920
505757,11012,36927
505758,11013,37850
505759,11013,36611
505760,11013,38284
505761,11014,41326
505762,11014,38001
505763,11014,38255
505764,11015,36591
505765,11015,38152
505766,11015,41327
505767,11016,38002
505768,11016,38255
505769,11016,38364
505770,11017,38421
505771,11017,36903
505772,11017,37767
505773,11018,41328
505774,11018,36734
505775,11018,37814
505776,11019,40125
505777,11019,41329
505778,11019,41330
505779,11020,39029
505780,11020,41331
505781,11020,36867
505782,11021,37976
505783,11021,37836
505784,11021,41332
505785,11022,37841
505786,11022,41333
505787,11022,37906
505788,11023,39433
505789,11023,37773
505790,11023,37850
505791,11024,40186
505792,11024,41334
505793,11025,41335
505794,11025,41336
505795,11025,38469
505796,11026,38908
505797,11026,37381
505798,11026,39420
505799,11027,38890
505800,11027,38001
505801,11027,37987
505802,11028,41337
505803,11028,39390
505804,11028,38731
505805,11029,37810
505806,11029,38152
505807,11029,39313
505808,11030,41338
505809,11031,41339
505810,11031,41340
505811,11031,36708
505812,11032,38145
505813,11032,39263
505814,11032,38159
505815,11033,36641
505816,11033,38768
505817,11033,41341
505818,11034,41342
505819,11034,38564
505820,11034,39817
505821,11035,41343
505822,11035,38119
505823,11035,38852
505824,11036,38357
505825,11036,37816
505826,11036,39515
505827,11037,38159
505828,11037,37609
505829,11037,36691
505830,11038,39288
505831,11038,37841
505832,11038,39353
505833,11039,38372
505834,11039,37804
505835,11039,37767
505836,11040,38108
505837,11040,37316
505838,11040,38780
505839,11041,41344
505840,11041,37813
505841,11041,41345
505842,11042,36591
505843,11042,40122
505844,11042,37809
505845,11043,36600
505846,11043,38164
505847,11043,36641
505848,11044,38403
505849,11044,38342
505850,11044,37814
505851,11045,37990
505852,11045,37806
505853,11045,39492
505854,11046,39023
505855,11046,38267
505856,11046,37797
505857,11047,38060
505858,11047,41346
505859,11047,36748
505860,11048,37802
505861,11048,41347
505862,11048,41348
505863,11049,41349
505864,11049,37909
505865,11049,37661
505866,11050,36591
505867,11050,36917
505868,11050,38659
505869,11051,37810
505870,11051,38578
505871,11051,37971
505872,11052,37994
505873,11052,37604
505874,11052,37081
505875,11053,40059
505876,11053,38110
505877,11053,41350
505878,11054,38627
505879,11055,40060
505880,11055,38036
505881,11055,36641
505882,11056,41351
505883,11056,39182
505884,11056,38001
505885,11057,39252
505886,11057,38097
505887,11057,36597
505888,11058,41352
505889,11058,39576
505890,11058,41353
505891,11059,38308
505892,11059,38204
505893,11059,37947
505894,11060,37955
505895,11060,37915
505896,11060,37986
505897,11061,37242
505898,11061,41354
505899,11061,38000
505900,11062,41355
505901,11062,41356
505902,11062,40529
505903,11063,41357
505904,11063,37792
505905,11063,38120
505906,11064,41358
505907,11064,38615
505908,11064,37990
505909,11065,38247
505910,11065,38560
505911,11065,38420
505912,11066,39488
505913,11066,37946
505914,11066,38797
505915,11067,39418
505916,11067,36763
505917,11067,37529
505918,11068,40190
505919,11068,41359
505920,11068,36994
505921,11069,37973
505922,11069,37841
505923,11069,41360
505924,11070,37987
505925,11070,40465
505926,11070,39720
505927,11071,36611
505928,11071,38097
505929,11071,39706
505930,11072,37841
505931,11072,39953
505932,11072,41361
505933,11073,41362
505934,11073,38270
505935,11073,37813
505936,11074,38120
505937,11074,37947
505938,11074,40331
505939,11075,37828
505940,11075,40144
505941,11075,39649
505942,11076,36593
505943,11076,38790
505944,11076,41363
505945,11077,41364
505946,11077,41365
505947,11077,36611
505948,11078,41366
505949,11078,36713
505950,11078,39504
505951,11079,37610
505952,11079,38152
505953,11079,36593
505954,11080,39007
505955,11080,37802
505956,11080,36662
505957,11081,37804
505958,11081,38854
505959,11081,37830
505960,11082,37809
505961,11082,38118
505962,11082,39675
505963,11083,41367
505964,11083,38854
505965,11083,39548
505966,11084,41368
505967,11084,41369
505968,11084,40057
505969,11085,37614
505970,11085,41370
505971,11085,37826
505972,11086,37610
505973,11086,37813
505974,11086,41371
505975,11087,38152
505976,11087,37994
505977,11087,41372
505978,11088,41373
505979,11088,38812
505980,11088,39191
505981,11089,36681
505982,11089,41374
505983,11089,38613
505984,11090,37810
505985,11090,37751
505986,11090,37851
505987,11091,38733
505988,11091,37834
505989,11091,38288
505990,11092,37802
505991,11092,37864
505992,11092,39098
505993,11093,36600
505994,11093,41375
505995,11093,37813
505996,11094,38845
505997,11094,37802
505998,11094,38174
505999,11095,41376
506000,11095,37816
506001,11095,37725
506002,11096,36662
506003,11096,37983
506004,11096,41373
506005,11097,37810
506006,11097,41377
506007,11097,40405
506008,11098,41378
506009,11098,37816
506010,11098,36995
506011,11099,39011
506012,11099,37350
506013,11099,37735
506014,11100,37810
506015,11100,36730
506016,11100,38832
506017,11101,38316
506018,11101,37955
506019,11101,38749
506020,11102,38980
506021,11102,38537
506022,11102,36611
506023,11103,41379
506024,11103,37946
506025,11103,37816
506026,11104,38932
506027,11104,41380
506028,11104,41381
506029,11105,37971
506030,11105,38152
506031,11105,38291
506032,11106,36591
506033,11106,38790
506034,11106,38118
506035,11107,37791
506036,11107,41382
506037,11107,37767
506038,11108,38420
506039,11108,38219
506040,11109,41383
506041,11109,39736
506042,11109,41384
506043,11110,37894
506044,11110,40559
506045,11110,38556
506046,11111,41385
506047,11111,36790
506048,11111,41274
506049,11112,38039
506050,11112,37751
506051,11112,37990
506052,11113,36740
506053,11113,41386
506054,11113,41387
506055,11114,37846
506056,11114,38378
506057,11114,41388
506058,11115,41062
506059,11115,37803
506060,11115,37990
506061,11116,36611
506062,11116,38070
506063,11116,37743
506064,11117,36611
506065,11117,37767
506066,11117,38682
506067,11118,38041
506068,11118,36708
506069,11118,37981
506070,11119,37765
506071,11119,41389
506072,11119,37715
506073,11120,37482
506074,11120,41390
506075,11120,41391
506076,11121,37661
506077,11121,41392
506078,11121,41393
506079,11122,38812
506080,11122,40495
506081,11122,37836
506082,11123,41201
506083,11123,36953
506084,11123,41394
506085,11124,36675
506086,11124,37804
506087,11124,37813
506088,11125,37767
506089,11125,38468
506090,11125,41169
506091,11126,38536
506092,11126,41395
506093,11126,38213
506094,11127,40020
506095,11127,38037
506096,11127,38854
506097,11128,41038
506098,11128,39462
506099,11128,38532
506100,11129,37502
506101,11129,38378
506102,11129,36953
506103,11130,38484
506104,11130,38373
506105,11130,39445
506106,11131,39148
506107,11131,37804
506108,11131,37767
506109,11132,37915
506110,11132,39033
506111,11132,38304
506112,11133,41396
506113,11133,38893
506114,11133,38151
506115,11134,37767
506116,11134,40506
506117,11134,41039
506118,11135,37810
506119,11135,37786
506120,11135,37850
506121,11136,39719
506122,11136,37816
506123,11136,40680
506124,11137,40253
506125,11137,36970
506126,11137,41397
506127,11138,36655
506128,11138,37904
506129,11138,36691
506130,11139,41398
506131,11139,38243
506132,11139,41399
506133,11140,39413
506134,11140,38116
506135,11140,41400
506136,11141,41401
506137,11141,41402
506138,11141,41403
506139,11142,38946
506140,11142,41257
506141,11142,41404
506142,11143,41405
506143,11143,41406
506144,11143,38527
506145,11144,41407
506146,11144,37762
506147,11144,39691
506148,11145,41408
506149,11145,40810
506150,11145,37810
506151,11146,39747
506152,11146,41409
506153,11146,36953
506154,11147,37804
506155,11147,37762
506156,11147,37767
506157,11148,37857
506158,11148,39399
506159,11148,37937
506160,11149,37756
506161,11149,36655
506162,11149,40130
506163,11150,36591
506164,11150,38015
506165,11150,41410
506166,11151,36655
506167,11151,38420
506168,11151,36963
506169,11152,36655
506170,11152,38060
506171,11152,38282
506172,11153,36641
506173,11153,37969
506174,11153,40188
506175,11154,41411
506176,11154,39780
506177,11154,38043
506178,11155,38812
506179,11155,41412
506180,11155,36945
506181,11156,37810
506182,11156,37956
506183,11156,41413
506184,11157,36915
506185,11157,38214
506186,11157,37875
506187,11158,37800
506188,11158,38214
506189,11158,36783
506190,11159,37848
506191,11159,37604
506192,11159,38506
506193,11160,38173
506194,11160,37802
506195,11160,39953
506196,11161,38001
506197,11161,41414
506198,11161,37912
506199,11162,37804
506200,11162,38306
506201,11162,38918
506202,11163,41415
506203,11163,38341
506204,11163,37828
506205,11164,37792
506206,11164,37350
506207,11164,41416
506208,11165,38585
506209,11165,37762
506210,11165,37603
506211,11166,38992
506212,11166,38083
506213,11166,37886
506214,11167,36915
506215,11167,38557
506216,11167,39023
506217,11168,39173
506218,11168,38029
506219,11168,38001
506220,11169,39377
506221,11169,38243
506222,11169,37955
506223,11170,40255
506224,11170,41417
506225,11170,38294
506226,11171,41016
506227,11171,39599
506228,11171,36649
506229,11172,37810
506230,11172,41418
506231,11172,37901
506232,11173,36994
506233,11173,37121
506234,11173,37816
506235,11174,37921
506236,11174,40864
506237,11174,41276
506238,11175,37800
506239,11175,41419
506240,11175,38190
506241,11176,38306
506242,11176,37798
506243,11176,39333
506244,11177,41092
506245,11177,41420
506246,11177,39629
506247,11178,37990
506248,11178,37806
506249,11178,41421
506250,11179,37975
506251,11179,36601
506252,11179,41332
506253,11180,36591
506254,11180,37920
506255,11180,40748
506256,11181,38681
506257,11181,41422
506258,11181,37983
506259,11182,39844
506260,11182,37934
506261,11182,37661
506262,11183,37751
506263,11183,39098
506264,11183,37682
506265,11184,37746
506266,11184,40935
506267,11184,37839
506268,11185,38099
506269,11185,38551
506270,11185,41423
506271,11186,37767
506272,11186,37741
506273,11186,38812
506274,11187,38237
506275,11187,37767
506276,11187,37741
506277,11188,40124
506278,11188,37834
506279,11188,37947
506280,11189,36609
506281,11189,41424
506282,11189,38036
506283,11190,37762
506284,11190,39438
506285,11190,38474
506286,11191,36763
506287,11191,37604
506288,11191,41425
506289,11192,37767
506290,11192,38868
506291,11192,41426
506292,11193,37990
506293,11193,36611
506294,11193,36647
506295,11194,41427
506296,11194,40008
506297,11194,38845
506298,11195,38527
506299,11195,36734
506300,11195,41428
506301,11196,37904
506302,11196,41429
506303,11196,38146
506304,11197,40237
506305,11197,41430
506306,11197,37813
506307,11198,38724
506308,11198,39598
506309,11198,36620
506310,11199,39749
506311,11199,41431
506312,11199,38023
506313,11200,41016
506314,11200,38414
506315,11200,38406
506316,11201,38937
506317,11201,37438
506318,11201,37994
506319,11202,38249
506320,11202,38378
506321,11202,37800
506322,11203,41432
506323,11203,41433
506324,11203,37955
506325,11204,41434
506326,11204,38072
506327,11204,37767
506328,11205,36591
506329,11205,38083
506330,11205,41362
506331,11206,39420
506332,11206,37171
506333,11206,41435
506334,11207,39283
506335,11207,37209
506336,11207,39752
506337,11208,37809
506338,11208,37741
506339,11208,37925
506340,11209,37990
506341,11209,37783
506342,11209,36601
506343,11210,38099
506344,11210,37947
506345,11210,40853
506346,11211,41436
506347,11211,38615
506348,11211,37843
506349,11212,37809
506350,11212,38174
506351,11212,36662
506352,11213,41437
506353,11213,41438
506354,11213,40566
506355,11214,41439
506356,11214,38936
506357,11214,37767
506358,11215,37832
506359,11215,37800
506360,11215,40992
506361,11216,41440
506362,11216,41441
506363,11216,40661
506364,11217,41442
506365,11217,38830
506366,11217,41443
506367,11218,37804
506368,11218,37976
506369,11218,38580
506370,11219,38393
506371,11219,36670
506372,11219,40071
506373,11220,37762
506374,11220,37902
506375,11220,39436
506376,11221,41444
506377,11221,36692
506378,11221,37350
506379,11222,37936
506380,11222,38075
506381,11222,40292
506382,11223,38118
506383,11223,37864
506384,11223,38506
506385,11224,41431
506386,11224,41445
506387,11224,37316
506388,11225,41178
506389,11225,37835
506390,11225,38340
506391,11226,39554
506392,11226,38416
506393,11226,39207
506394,11227,38089
506395,11227,41446
506396,11227,39773
506397,11228,37059
506398,11228,41447
506399,11228,41033
506400,11229,38112
506401,11229,37860
506402,11229,41448
506403,11230,36692
506404,11230,37741
506405,11230,38529
506406,11231,39313
506407,11231,40191
506408,11231,40244
506409,11232,37783
506410,11232,37788
506411,11232,39575
506412,11233,41449
506413,11233,36674
506414,11233,41450
506415,11234,37603
506416,11234,41451
506417,11234,41452
506418,11235,37810
506419,11235,37123
506420,11235,38505
506421,11236,38485
506422,11236,39071
506423,11236,36867
506424,11237,41453
506425,11237,41454
506426,11237,37598
506427,11238,38241
506428,11238,37767
506429,11238,38691
506430,11239,37966
506431,11239,37967
506432,11239,39173
506433,11240,38515
506434,11240,41455
506435,11240,38159
506436,11241,41456
506437,11241,41457
506438,11241,38180
506439,11242,36953
506440,11242,37875
506441,11242,37987
506442,11243,39436
506443,11243,38533
506444,11243,37741
506445,11244,38660
506446,11244,38852
506447,11244,37815
506448,11245,41458
506449,11245,37990
506450,11245,38364
506451,11246,41347
506452,11246,37644
506453,11246,40450
506454,11247,41459
506455,11247,38391
506456,11247,38122
506457,11248,38019
506458,11248,41460
506459,11248,38313
506460,11249,41406
506461,11249,37747
506462,11249,40449
506463,11250,41461
506464,11250,40424
506465,11250,38793
506466,11251,41462
506467,11251,41463
506468,11251,37816
506469,11252,37904
506470,11252,41464
506471,11252,36953
506472,11253,37955
506473,11253,41407
506474,11253,37350
506475,11254,41465
506476,11254,39529
506477,11254,36763
506478,11255,37897
506479,11255,37816
506480,11256,36641
506481,11256,37971
506482,11256,41466
506483,11257,36591
506484,11257,37786
506485,11257,39786
506486,11258,40191
506487,11258,37864
506488,11258,39600
506489,11259,37762
506490,11259,37898
506491,11259,37739
506492,11260,40271
506493,11260,37843
506494,11260,37955
506495,11261,41467
506496,11261,38120
506497,11261,37854
506498,11262,38559
506499,11262,39151
506500,11262,37012
506501,11263,41468
506502,11263,40068
506503,11263,37913
506504,11264,37767
506505,11264,36601
506506,11264,39115
